route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
145,5,1983,"METRO RAIL ERIE CANAL HARBOR",0,,196
145,5,1984,"METRO RAIL ERIE CANAL HARBOR",0,,196
145,10,1985,"METRO RAIL ERIE CANAL HARBOR",0,,197
145,10,1986,"METRO RAIL ERIE CANAL HARBOR",0,,197
145,10,1987,"METRO RAIL ERIE CANAL HARBOR",0,,197
145,10,1988,"METRO RAIL ERIE CANAL HARBOR",0,,197
145,10,1989,"METRO RAIL ERIE CANAL HARBOR",0,,197
145,10,1990,"METRO RAIL ERIE CANAL HARBOR",0,,197
145,5,1991,"METRO RAIL ERIE CANAL HARBOR",0,,198
145,5,1992,"METRO RAIL ERIE CANAL HARBOR",0,,198
145,5,1993,"METRO RAIL ERIE CANAL HARBOR",0,,198
145,5,1994,"METRO RAIL ERIE CANAL HARBOR",0,,198
145,5,1995,"METRO RAIL ERIE CANAL HARBOR",0,,198
145,11,1996,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,1997,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,1998,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,1999,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2000,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2001,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2002,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2003,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2004,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2005,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2006,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2007,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2008,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2009,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2010,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2011,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2012,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2013,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2014,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2015,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2016,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2017,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2018,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2019,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2020,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2021,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2022,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2023,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2024,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2025,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2026,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2027,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2028,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2029,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2030,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2031,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2032,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2033,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2034,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2035,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2036,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2037,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2038,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2039,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2040,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2041,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2042,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2043,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2044,"METRO RAIL ERIE CANAL HARBOR",0,,199
145,11,2045,"METRO RAIL ERIE CANAL HARBOR",0,,200
145,11,2046,"METRO RAIL ERIE CANAL HARBOR",0,,200
145,11,2047,"METRO RAIL ERIE CANAL HARBOR",0,,200
145,11,2048,"METRO RAIL ERIE CANAL HARBOR",0,,200
145,11,2049,"METRO RAIL ERIE CANAL HARBOR",0,,200
145,11,2050,"METRO RAIL ERIE CANAL HARBOR",0,,200
145,6,2051,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2052,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2053,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2054,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2055,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2056,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2057,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2058,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2059,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2060,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2061,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2062,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2063,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2064,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2065,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2066,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2067,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2068,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2069,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2070,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2071,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2072,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2073,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2074,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2075,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2076,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2077,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2078,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2079,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2080,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2081,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2082,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2083,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2084,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2085,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2086,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2087,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2088,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2089,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2090,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2091,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2092,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2093,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2094,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2095,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2096,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2097,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2098,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2099,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2100,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2101,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2102,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2103,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2104,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2105,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2106,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2107,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2108,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2109,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2110,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2111,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2112,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2113,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2114,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2115,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2116,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2117,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2118,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2119,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2120,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2121,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2122,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2123,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2124,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2125,"METRO RAIL ERIE CANAL HARBOR",0,,201
145,6,2126,"METRO RAIL ERIE CANAL HARBOR",0,,202
145,6,2127,"METRO RAIL ERIE CANAL HARBOR",0,,202
145,6,2128,"METRO RAIL ERIE CANAL HARBOR",0,,202
145,6,2129,"METRO RAIL ERIE CANAL HARBOR",0,,202
145,6,2130,"METRO RAIL ERIE CANAL HARBOR",0,,202
145,6,2131,"METRO RAIL ERIE CANAL HARBOR",0,,202
145,6,2132,"METRO RAIL ERIE CANAL HARBOR",0,,202
145,6,2133,"METRO RAIL ERIE CANAL HARBOR",0,,202
145,6,2134,"METRO RAIL ERIE CANAL HARBOR",0,,202
145,6,2135,"METRO RAIL ERIE CANAL HARBOR",0,,202
145,6,2136,"METRO RAIL ERIE CANAL HARBOR",0,,203
145,6,2137,"METRO RAIL ERIE CANAL HARBOR",0,,203
145,6,2138,"METRO RAIL ERIE CANAL HARBOR",0,,203
145,6,2139,"METRO RAIL ERIE CANAL HARBOR",0,,203
145,6,2140,"METRO RAIL ERIE CANAL HARBOR",0,,203
145,1,2141,"METRO RAIL UNIVERSITY",1,,204
145,1,2142,"METRO RAIL UNIVERSITY",1,,204
145,1,2143,"METRO RAIL UNIVERSITY",1,,204
145,1,2144,"METRO RAIL UNIVERSITY",1,,204
145,1,2145,"METRO RAIL UNIVERSITY",1,,204
145,1,2146,"METRO RAIL UNIVERSITY",1,,204
145,1,2147,"METRO RAIL UNIVERSITY",1,,204
145,1,2148,"METRO RAIL UNIVERSITY",1,,204
145,1,2149,"METRO RAIL UNIVERSITY",1,,204
145,1,2150,"METRO RAIL UNIVERSITY",1,,204
145,1,2151,"METRO RAIL UNIVERSITY",1,,204
145,1,2152,"METRO RAIL UNIVERSITY",1,,204
145,1,2153,"METRO RAIL UNIVERSITY",1,,204
145,1,2154,"METRO RAIL UNIVERSITY",1,,204
145,1,2155,"METRO RAIL UNIVERSITY",1,,204
145,1,2156,"METRO RAIL UNIVERSITY",1,,204
145,1,2157,"METRO RAIL UNIVERSITY",1,,204
145,1,2158,"METRO RAIL UNIVERSITY",1,,204
145,1,2159,"METRO RAIL UNIVERSITY",1,,204
145,1,2160,"METRO RAIL UNIVERSITY",1,,204
145,1,2161,"METRO RAIL UNIVERSITY",1,,204
145,1,2162,"METRO RAIL UNIVERSITY",1,,204
145,1,2163,"METRO RAIL UNIVERSITY",1,,204
145,1,2164,"METRO RAIL UNIVERSITY",1,,204
145,1,2165,"METRO RAIL UNIVERSITY",1,,204
145,1,2166,"METRO RAIL UNIVERSITY",1,,204
145,1,2167,"METRO RAIL UNIVERSITY",1,,204
145,1,2168,"METRO RAIL UNIVERSITY",1,,204
145,1,2169,"METRO RAIL UNIVERSITY",1,,204
145,1,2170,"METRO RAIL UNIVERSITY",1,,204
145,1,2171,"METRO RAIL UNIVERSITY",1,,204
145,1,2172,"METRO RAIL UNIVERSITY",1,,204
145,1,2173,"METRO RAIL UNIVERSITY",1,,204
145,1,2174,"METRO RAIL UNIVERSITY",1,,204
145,1,2175,"METRO RAIL UNIVERSITY",1,,204
145,1,2176,"METRO RAIL UNIVERSITY",1,,204
145,1,2177,"METRO RAIL UNIVERSITY",1,,204
145,1,2178,"METRO RAIL UNIVERSITY",1,,204
145,1,2179,"METRO RAIL UNIVERSITY",1,,204
145,1,2180,"METRO RAIL UNIVERSITY",1,,204
145,1,2181,"METRO RAIL UNIVERSITY",1,,204
145,1,2182,"METRO RAIL UNIVERSITY",1,,204
145,1,2183,"METRO RAIL UNIVERSITY",1,,204
145,1,2184,"METRO RAIL UNIVERSITY",1,,204
145,1,2185,"METRO RAIL UNIVERSITY",1,,204
145,1,2186,"METRO RAIL UNIVERSITY",1,,204
145,1,2187,"METRO RAIL UNIVERSITY",1,,204
145,1,2188,"METRO RAIL UNIVERSITY",1,,204
145,1,2189,"METRO RAIL UNIVERSITY",1,,204
145,1,2190,"METRO RAIL UNIVERSITY",1,,204
145,1,2191,"METRO RAIL UNIVERSITY",1,,204
145,1,2192,"METRO RAIL UNIVERSITY",1,,204
145,1,2193,"METRO RAIL UNIVERSITY",1,,204
145,2,2194,"METRO RAIL UNIVERSITY",1,,205
145,2,2195,"METRO RAIL UNIVERSITY",1,,205
145,2,2196,"METRO RAIL UNIVERSITY",1,,205
145,2,2197,"METRO RAIL UNIVERSITY",1,,205
145,2,2198,"METRO RAIL UNIVERSITY",1,,205
145,2,2199,"METRO RAIL UNIVERSITY",1,,205
145,2,2200,"METRO RAIL UNIVERSITY",1,,205
145,2,2201,"METRO RAIL UNIVERSITY",1,,205
145,2,2202,"METRO RAIL UNIVERSITY",1,,205
145,2,2203,"METRO RAIL UNIVERSITY",1,,205
145,2,2204,"METRO RAIL UNIVERSITY",1,,205
145,2,2205,"METRO RAIL UNIVERSITY",1,,205
145,2,2206,"METRO RAIL UNIVERSITY",1,,205
145,2,2207,"METRO RAIL UNIVERSITY",1,,205
145,2,2208,"METRO RAIL UNIVERSITY",1,,205
145,2,2209,"METRO RAIL UNIVERSITY",1,,205
145,2,2210,"METRO RAIL UNIVERSITY",1,,205
145,2,2211,"METRO RAIL UNIVERSITY",1,,205
145,2,2212,"METRO RAIL UNIVERSITY",1,,205
145,2,2213,"METRO RAIL UNIVERSITY",1,,205
145,2,2214,"METRO RAIL UNIVERSITY",1,,205
145,2,2215,"METRO RAIL UNIVERSITY",1,,205
145,2,2216,"METRO RAIL UNIVERSITY",1,,205
145,2,2217,"METRO RAIL UNIVERSITY",1,,205
145,2,2218,"METRO RAIL UNIVERSITY",1,,205
145,2,2219,"METRO RAIL UNIVERSITY",1,,205
145,2,2220,"METRO RAIL UNIVERSITY",1,,205
145,2,2221,"METRO RAIL UNIVERSITY",1,,205
145,2,2222,"METRO RAIL UNIVERSITY",1,,205
145,2,2223,"METRO RAIL UNIVERSITY",1,,205
145,2,2224,"METRO RAIL UNIVERSITY",1,,205
145,2,2225,"METRO RAIL UNIVERSITY",1,,205
145,2,2226,"METRO RAIL UNIVERSITY",1,,205
145,2,2227,"METRO RAIL UNIVERSITY",1,,205
145,2,2228,"METRO RAIL UNIVERSITY",1,,205
145,2,2229,"METRO RAIL UNIVERSITY",1,,205
145,2,2230,"METRO RAIL UNIVERSITY",1,,205
145,2,2231,"METRO RAIL UNIVERSITY",1,,205
145,2,2232,"METRO RAIL UNIVERSITY",1,,205
145,2,2233,"METRO RAIL UNIVERSITY",1,,205
145,2,2234,"METRO RAIL UNIVERSITY",1,,205
145,2,2235,"METRO RAIL UNIVERSITY",1,,205
145,2,2236,"METRO RAIL UNIVERSITY",1,,205
145,2,2237,"METRO RAIL UNIVERSITY",1,,205
145,2,2238,"METRO RAIL UNIVERSITY",1,,205
145,2,2239,"METRO RAIL UNIVERSITY",1,,205
145,2,2240,"METRO RAIL UNIVERSITY",1,,205
145,2,2241,"METRO RAIL UNIVERSITY",1,,205
145,2,2242,"METRO RAIL UNIVERSITY",1,,205
145,2,2243,"METRO RAIL UNIVERSITY",1,,205
145,2,2244,"METRO RAIL UNIVERSITY",1,,205
145,2,2245,"METRO RAIL UNIVERSITY",1,,205
145,2,2246,"METRO RAIL UNIVERSITY",1,,205
145,1,2247,"METRO RAIL UNIVERSITY",1,,206
145,1,2248,"METRO RAIL UNIVERSITY",1,,206
145,1,2249,"METRO RAIL UNIVERSITY",1,,206
145,1,2250,"METRO RAIL UNIVERSITY",1,,206
145,1,2251,"METRO RAIL UNIVERSITY",1,,206
145,1,2252,"METRO RAIL UNIVERSITY",1,,206
145,1,2253,"METRO RAIL UNIVERSITY",1,,206
145,1,2254,"METRO RAIL UNIVERSITY",1,,206
145,1,2255,"METRO RAIL UNIVERSITY",1,,206
145,2,2256,"METRO RAIL UNIVERSITY",1,,207
145,2,2257,"METRO RAIL UNIVERSITY",1,,207
145,2,2258,"METRO RAIL UNIVERSITY",1,,207
145,2,2259,"METRO RAIL UNIVERSITY",1,,207
145,2,2260,"METRO RAIL UNIVERSITY",1,,207
145,2,2261,"METRO RAIL UNIVERSITY",1,,207
145,2,2262,"METRO RAIL UNIVERSITY",1,,207
145,2,2263,"METRO RAIL UNIVERSITY",1,,207
145,2,2264,"METRO RAIL UNIVERSITY",1,,207
145,3,2265,"METRO RAIL UNIVERSITY",1,,208
145,3,2266,"METRO RAIL UNIVERSITY",1,,208
145,3,2267,"METRO RAIL UNIVERSITY",1,,208
145,3,2268,"METRO RAIL UNIVERSITY",1,,208
145,3,2269,"METRO RAIL UNIVERSITY",1,,208
145,3,2270,"METRO RAIL UNIVERSITY",1,,208
145,3,2271,"METRO RAIL UNIVERSITY",1,,208
145,3,2272,"METRO RAIL UNIVERSITY",1,,208
145,3,2273,"METRO RAIL UNIVERSITY",1,,208
145,3,2274,"METRO RAIL UNIVERSITY",1,,208
145,3,2275,"METRO RAIL UNIVERSITY",1,,208
145,3,2276,"METRO RAIL UNIVERSITY",1,,208
145,3,2277,"METRO RAIL UNIVERSITY",1,,208
145,3,2278,"METRO RAIL UNIVERSITY",1,,208
145,3,2279,"METRO RAIL UNIVERSITY",1,,208
145,3,2280,"METRO RAIL UNIVERSITY",1,,208
145,3,2281,"METRO RAIL UNIVERSITY",1,,208
145,3,2282,"METRO RAIL UNIVERSITY",1,,208
145,3,2283,"METRO RAIL UNIVERSITY",1,,208
145,3,2284,"METRO RAIL UNIVERSITY",1,,208
145,3,2285,"METRO RAIL UNIVERSITY",1,,208
145,3,2286,"METRO RAIL UNIVERSITY",1,,208
145,3,2287,"METRO RAIL UNIVERSITY",1,,208
145,3,2288,"METRO RAIL UNIVERSITY",1,,208
145,3,2289,"METRO RAIL UNIVERSITY",1,,208
145,3,2290,"METRO RAIL UNIVERSITY",1,,208
145,3,2291,"METRO RAIL UNIVERSITY",1,,208
145,3,2292,"METRO RAIL UNIVERSITY",1,,208
145,3,2293,"METRO RAIL UNIVERSITY",1,,208
145,3,2294,"METRO RAIL UNIVERSITY",1,,208
145,3,2295,"METRO RAIL UNIVERSITY",1,,208
145,3,2296,"METRO RAIL UNIVERSITY",1,,208
145,3,2297,"METRO RAIL UNIVERSITY",1,,208
145,3,2298,"METRO RAIL UNIVERSITY",1,,208
145,3,2299,"METRO RAIL UNIVERSITY",1,,208
145,3,2300,"METRO RAIL UNIVERSITY",1,,208
145,3,2301,"METRO RAIL UNIVERSITY",1,,208
145,3,2302,"METRO RAIL UNIVERSITY",1,,208
145,3,2303,"METRO RAIL UNIVERSITY",1,,208
145,3,2304,"METRO RAIL UNIVERSITY",1,,208
145,9,2305,"METRO RAIL UNIVERSITY",1,,209
145,9,2306,"METRO RAIL UNIVERSITY",1,,209
145,9,2307,"METRO RAIL UNIVERSITY",1,,209
145,9,2308,"METRO RAIL UNIVERSITY",1,,209
145,9,2309,"METRO RAIL UNIVERSITY",1,,209
145,9,2310,"METRO RAIL UNIVERSITY",1,,209
145,9,2311,"METRO RAIL UNIVERSITY",1,,209
145,9,2312,"METRO RAIL UNIVERSITY",1,,209
145,9,2313,"METRO RAIL UNIVERSITY",1,,209
145,9,2314,"METRO RAIL UNIVERSITY",1,,209
145,9,2315,"METRO RAIL UNIVERSITY",1,,209
145,9,2316,"METRO RAIL UNIVERSITY",1,,209
145,9,2317,"METRO RAIL UNIVERSITY",1,,209
145,9,2318,"METRO RAIL UNIVERSITY",1,,209
145,9,2319,"METRO RAIL UNIVERSITY",1,,209
145,9,2320,"METRO RAIL UNIVERSITY",1,,209
145,9,2321,"METRO RAIL UNIVERSITY",1,,209
145,9,2322,"METRO RAIL UNIVERSITY",1,,209
145,9,2323,"METRO RAIL UNIVERSITY",1,,209
145,9,2324,"METRO RAIL UNIVERSITY",1,,209
145,9,2325,"METRO RAIL UNIVERSITY",1,,209
145,9,2326,"METRO RAIL UNIVERSITY",1,,209
145,9,2327,"METRO RAIL UNIVERSITY",1,,209
145,9,2328,"METRO RAIL UNIVERSITY",1,,209
145,9,2329,"METRO RAIL UNIVERSITY",1,,209
145,9,2330,"METRO RAIL UNIVERSITY",1,,209
145,9,2331,"METRO RAIL UNIVERSITY",1,,209
145,9,2332,"METRO RAIL UNIVERSITY",1,,209
145,9,2333,"METRO RAIL UNIVERSITY",1,,209
145,9,2334,"METRO RAIL UNIVERSITY",1,,209
145,9,2335,"METRO RAIL UNIVERSITY",1,,209
145,9,2336,"METRO RAIL UNIVERSITY",1,,209
145,9,2337,"METRO RAIL UNIVERSITY",1,,209
145,9,2338,"METRO RAIL UNIVERSITY",1,,209
145,9,2339,"METRO RAIL UNIVERSITY",1,,209
145,9,2340,"METRO RAIL UNIVERSITY",1,,209
145,9,2341,"METRO RAIL UNIVERSITY",1,,209
145,9,2342,"METRO RAIL UNIVERSITY",1,,209
145,9,2343,"METRO RAIL UNIVERSITY",1,,209
145,9,2344,"METRO RAIL UNIVERSITY",1,,209
145,3,2345,"METRO RAIL UNIVERSITY",1,,210
145,3,2346,"METRO RAIL UNIVERSITY",1,,210
145,3,2347,"METRO RAIL UNIVERSITY",1,,210
145,3,2348,"METRO RAIL UNIVERSITY",1,,210
145,3,2349,"METRO RAIL UNIVERSITY",1,,210
145,3,2350,"METRO RAIL UNIVERSITY",1,,210
145,9,2351,"METRO RAIL UNIVERSITY",1,,211
145,9,2352,"METRO RAIL UNIVERSITY",1,,211
145,9,2353,"METRO RAIL UNIVERSITY",1,,211
145,9,2354,"METRO RAIL UNIVERSITY",1,,211
145,9,2355,"METRO RAIL UNIVERSITY",1,,211
145,9,2356,"METRO RAIL UNIVERSITY",1,,211
145,5,2357,"METRO RAIL UNIVERSITY",1,,212
145,5,2358,"METRO RAIL UNIVERSITY",1,,212
145,5,2359,"METRO RAIL UNIVERSITY",1,,212
145,5,2360,"METRO RAIL UNIVERSITY",1,,212
145,5,2361,"METRO RAIL UNIVERSITY",1,,212
145,5,2362,"METRO RAIL UNIVERSITY",1,,212
145,5,2363,"METRO RAIL UNIVERSITY",1,,212
145,5,2364,"METRO RAIL UNIVERSITY",1,,212
145,5,2365,"METRO RAIL UNIVERSITY",1,,212
145,5,2366,"METRO RAIL UNIVERSITY",1,,212
145,5,2367,"METRO RAIL UNIVERSITY",1,,212
145,5,2368,"METRO RAIL UNIVERSITY",1,,212
145,5,2369,"METRO RAIL UNIVERSITY",1,,212
145,5,2370,"METRO RAIL UNIVERSITY",1,,212
145,5,2371,"METRO RAIL UNIVERSITY",1,,212
145,5,2372,"METRO RAIL UNIVERSITY",1,,212
145,5,2373,"METRO RAIL UNIVERSITY",1,,212
145,5,2374,"METRO RAIL UNIVERSITY",1,,212
145,5,2375,"METRO RAIL UNIVERSITY",1,,212
145,5,2376,"METRO RAIL UNIVERSITY",1,,212
145,5,2377,"METRO RAIL UNIVERSITY",1,,212
145,5,2378,"METRO RAIL UNIVERSITY",1,,212
145,5,2379,"METRO RAIL UNIVERSITY",1,,212
145,5,2380,"METRO RAIL UNIVERSITY",1,,212
145,5,2381,"METRO RAIL UNIVERSITY",1,,212
145,5,2382,"METRO RAIL UNIVERSITY",1,,212
145,5,2383,"METRO RAIL UNIVERSITY",1,,212
145,5,2384,"METRO RAIL UNIVERSITY",1,,212
145,5,2385,"METRO RAIL UNIVERSITY",1,,212
145,5,2386,"METRO RAIL UNIVERSITY",1,,212
145,5,2387,"METRO RAIL UNIVERSITY",1,,212
145,5,2388,"METRO RAIL UNIVERSITY",1,,212
145,5,2389,"METRO RAIL UNIVERSITY",1,,212
145,5,2390,"METRO RAIL UNIVERSITY",1,,212
145,5,2391,"METRO RAIL UNIVERSITY",1,,212
145,5,2392,"METRO RAIL UNIVERSITY",1,,212
145,5,2393,"METRO RAIL UNIVERSITY",1,,212
145,5,2394,"METRO RAIL UNIVERSITY",1,,212
145,5,2395,"METRO RAIL UNIVERSITY",1,,212
145,5,2396,"METRO RAIL UNIVERSITY",1,,212
145,5,2397,"METRO RAIL UNIVERSITY",1,,212
145,5,2398,"METRO RAIL UNIVERSITY",1,,212
145,5,2399,"METRO RAIL UNIVERSITY",1,,212
145,5,2400,"METRO RAIL UNIVERSITY",1,,212
145,5,2401,"METRO RAIL UNIVERSITY",1,,212
145,5,2402,"METRO RAIL UNIVERSITY",1,,212
145,5,2403,"METRO RAIL UNIVERSITY",1,,212
145,5,2404,"METRO RAIL UNIVERSITY",1,,212
145,5,2405,"METRO RAIL UNIVERSITY",1,,212
145,5,2406,"METRO RAIL UNIVERSITY",1,,212
145,5,2407,"METRO RAIL UNIVERSITY",1,,212
145,5,2408,"METRO RAIL UNIVERSITY",1,,212
145,5,2409,"METRO RAIL UNIVERSITY",1,,212
145,5,2410,"METRO RAIL UNIVERSITY",1,,212
145,5,2411,"METRO RAIL UNIVERSITY",1,,212
145,5,2412,"METRO RAIL UNIVERSITY",1,,212
145,5,2413,"METRO RAIL UNIVERSITY",1,,212
145,5,2414,"METRO RAIL UNIVERSITY",1,,212
145,5,2415,"METRO RAIL UNIVERSITY",1,,212
145,5,2416,"METRO RAIL UNIVERSITY",1,,212
145,5,2417,"METRO RAIL UNIVERSITY",1,,212
145,5,2418,"METRO RAIL UNIVERSITY",1,,212
145,5,2419,"METRO RAIL UNIVERSITY",1,,212
145,5,2420,"METRO RAIL UNIVERSITY",1,,212
145,5,2421,"METRO RAIL UNIVERSITY",1,,212
145,5,2422,"METRO RAIL UNIVERSITY",1,,212
145,5,2423,"METRO RAIL UNIVERSITY",1,,212
145,5,2424,"METRO RAIL UNIVERSITY",1,,212
145,5,2425,"METRO RAIL UNIVERSITY",1,,212
145,5,2426,"METRO RAIL UNIVERSITY",1,,212
145,5,2427,"METRO RAIL UNIVERSITY",1,,212
145,5,2428,"METRO RAIL UNIVERSITY",1,,212
145,5,2429,"METRO RAIL UNIVERSITY",1,,212
145,5,2430,"METRO RAIL UNIVERSITY",1,,212
145,5,2431,"METRO RAIL UNIVERSITY",1,,212
145,10,2432,"METRO RAIL UNIVERSITY",1,,213
145,10,2433,"METRO RAIL UNIVERSITY",1,,213
145,10,2434,"METRO RAIL UNIVERSITY",1,,213
145,10,2435,"METRO RAIL UNIVERSITY",1,,213
145,10,2436,"METRO RAIL UNIVERSITY",1,,213
